5558	UIGE600047	01.00.12.01-2012	UIGE600047	02.01.06.01-2014
5559	UIGE600047	01.00.12.01-2012	UIGE600047	02.01.06.01-2016
5560	UIGE600047	01.00.12.01-2012	UIGE600047	02.01.09.01-2012
5561	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.03.01-2012
5562	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.03.01-2016
5563	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.04.01-2012
5564	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.04.01-2016
5565	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.06.01-2012
5566	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.06.01-2014
5567	UIGE600047	01.00.12.01-2012	UIGE600047	02.02.06.01-2016
5568	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.03.01-2012
5569	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.03.01-2016
5570	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.04.01-2009
5571	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.04.01-2012
5572	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.04.01-2016
5573	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.06.01-2012
5574	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.06.01-2014
5575	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.06.01-2016
5576	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.07.01-2012
5577	UIGE600047	01.00.12.01-2012	UIGE600047	02.03.07.01-2013
5578	UIGE600047	01.00.12.01-2012	UIGE600047	02.05.03.01-2012
5579	UIGE600047	01.00.12.01-2012	UIGE600047	02.07.09.01-2012
5580	UIGE600047	01.00.12.01-2012	UIGE600047	02.07.09.01-2015
5581	UIGE600047	01.00.12.01-2012	UIGE600047	03.00.18.01-2016
5582	UIGE600047	01.00.12.01-2012	UIGE600047	03.01.03.01-2012
5583	UIGE600047	01.00.12.01-2012	UIGE600047	03.01.03.01-2016
5584	UIGE600047	01.00.12.01-2012	UIGE600047	03.04.04.01-2009
5585	UIGE600047	01.00.12.01-2012	UIGE600047	03.04.04.01-2012
5586	UIGE600047	01.00.12.01-2012	UIGE600047	03.04.04.01-2016
5587	UIGE600047	01.00.12.01-2012	UIGE600047	03.06.04.01-2008
5588	UIGE600047	01.00.12.01-2012	UIGE600047	03.06.04.01-2009
5589	UIGE600047	01.00.12.01-2012	UIGE600047	03.06.04.01-2012
5590	UIGE600047	01.00.12.01-2012	UIGE600047	03.06.04.01-2016
5591	UIGE600047	01.00.12.01-2012	UIGE600047	03.06.10.01-2016
5592	UIGE600047	01.00.12.01-2012	UIGE600047	04.00.01.01-2012
5593	UIGE600047	01.00.12.01-2012	UIGE600047	04.00.18.01-2016
5594	UIGE600047	01.00.12.01-2012	UIGE600047	04.01.03.01-2015
5595	UIGE600047	01.00.12.01-2012	UIGE600047	04.01.03.01-2016
5596	UIGE600047	01.00.12.01-2012	UIGE600047	04.01.04.01-2009
5597	UIGE600047	01.00.12.01-2012	UIGE600047	04.01.04.01-2012
5598	UIGE600047	01.00.12.01-2012	UIGE600047	04.01.04.01-2016
5599	UIGE600047	01.00.12.01-2012	UIGE600047	04.02.04.01-2009
5600	UIGE600047	01.00.12.01-2012	UIGE600047	04.02.04.01-2012
5601	UIGE600047	01.00.12.01-2012	UIGE600047	04.02.04.01-2016
5602	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.04.01-2009
5603	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.04.01-2012
5604	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.04.01-2016
5605	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.06.01-2012
5606	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.06.01-2014
5607	UIGE600047	01.00.12.01-2012	UIGE600047	04.03.06.01-2016
5608	UIGE600047	01.00.12.01-2012	UIGE600047	04.05.04.01-2008
5609	UIGE600047	01.00.12.01-2012	UIGE600047	04.05.04.01-2009
5610	UIGE600047	01.00.12.01-2012	UIGE600047	04.05.04.01-2012
5611	UIGE600047	01.00.12.01-2012	UIGE600047	04.05.04.01-2016
5612	UIGE600047	01.00.12.01-2012	UIGE600047	04.07.04.01-2012
5613	UIGE600047	01.00.12.01-2012	UIGE600047	04.07.04.01-2016
5614	UIGE600047	01.00.12.01-2012	UIGE600047	05.00.18.01-2016
5615	UIGE600047	01.00.12.01-2012	UIGE600047	05.02.03.01-2012
5616	UIGE600047	01.00.12.01-2012	UIGE600047	05.02.03.01-2016
5617	UIGE600047	01.00.12.01-2012	UIGE600047	05.02.09.01-2012
5618	UIGE600047	01.00.12.01-2012	UIGE600047	05.03.07.01-2012
5619	UIGE600047	01.00.12.01-2012	UIGE600047	05.03.07.01-2013
5620	UIGE600047	01.00.12.01-2012	UIGE600047	05.03.09.01-2012
5621	UIGE600047	01.00.12.01-2012	UIGE600047	05.04.03.01-2012
5622	UIGE600047	01.00.12.01-2012	UIGE600047	05.04.03.01-2016
5623	UIGE600047	01.00.12.01-2012	UIGE600047	05.05.04.01-2012
5624	UIGE600047	01.00.12.01-2012	UIGE600047	05.05.04.01-2016
5625	UIGE600047	01.00.12.01-2012	UIGE600047	05.05.09.01-2012
5626	UIGE600047	01.00.12.01-2012	UIGE600047	05.06.03.01-2012
5627	UIGE600047	01.00.12.01-2012	UIGE600047	05.06.03.01-2016
5628	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.05.01-2011
5629	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.05.01-2013
5630	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.10.01-2014
5631	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.10.01-2015
5632	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.10.01-2016
5633	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.12.01-2012
5634	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.12.01-2016
5635	UIGE600047	01.00.12.01-2012	UIGE600047	06.00.18.01-2016
5636	UIGE600047	01.00.12.01-2012	UIGE600047	06.01.09.01-2012
5637	UIGE600047	01.00.12.01-2012	UIGE600047	06.02.03.01-2015
5638	UIGE600047	01.00.12.01-2012	UIGE600047	06.02.03.01-2016
5639	UIGE600047	01.00.12.01-2012	UIGE600047	06.03.03.01-2012
5640	UIGE600047	01.00.12.01-2012	UIGE600047	06.03.03.01-2016
5641	UIGE600047	01.00.12.01-2012	UIGE600047	06.03.09.01-2012
5642	UIGE600047	01.00.12.01-2012	UIGE600047	06.04.04.01-2012
5643	UIGE600047	01.00.12.01-2012	UIGE600047	06.04.04.01-2016
5644	UIGE600047	01.00.12.01-2012	UIGE600047	06.05.03.01-2012
5645	UIGE600047	01.00.12.01-2012	UIGE600047	06.06.04.01-2012
5646	UIGE600047	01.00.12.01-2012	UIGE600047	06.06.04.01-2016
5647	UIGE600047	01.00.12.01-2012	UIGE600047	06.07.04.01-2016
5648	UIGE600047	01.00.12.01-2012	UIGE600047	07.00.05.01-2013
5649	UIGE600047	01.00.12.01-2012	UIGE600047	07.00.08.01-2012
5650	UIGE600047	01.00.12.01-2012	UIGE600047	07.01.04.01-2012
5651	UIGE600047	01.00.12.01-2012	UIGE600047	07.01.04.01-2016
5652	UIGE600047	01.00.12.01-2012	UIGE600047	07.01.06.01-2013
5653	UIGE600047	01.00.12.01-2012	UIGE600047	07.01.06.01-2016
5654	UIGE600047	01.00.12.01-2012	UIGE600047	07.02.03.01-2015
5655	UIGE600047	01.00.12.01-2012	UIGE600047	07.02.03.01-2016
5656	UIGE600047	01.00.12.01-2012	UIGE600047	07.02.04.01-2012
5657	UIGE600047	01.00.12.01-2012	UIGE600047	07.02.04.01-2016
5658	UIGE600047	01.00.12.01-2012	UIGE600047	07.03.09.01-2012
5659	UIGE600047	01.00.12.01-2012	UIGE600047	07.06.04.01-2012
5660	UIGE600047	01.00.12.01-2012	UIGE600047	07.06.04.01-2016
5661	UIGE600047	01.00.12.01-2012	UIGE600047	08.00.07.01-2012
5662	UIGE600047	01.00.12.01-2012	UIGE600047	08.00.07.01-2013
5663	UIGE600047	01.00.12.01-2012	UIGE600047	08.00.12.01-2012
5664	UIGE600047	01.00.12.01-2012	UIGE600047	08.00.12.01-2016
5665	UIGE600047	01.00.12.01-2012	UIGE600047	08.01.06.01-2013
5666	UIGE600047	01.00.12.01-2012	UIGE600047	08.01.06.01-2016
5667	UIGE600047	01.00.12.01-2012	UIGE600047	08.03.09.01-2012
5668	UIGE600047	01.00.12.01-2012	UIGE600047	08.05.04.01-2012
5669	UIGE600047	01.00.12.01-2012	UIGE600047	08.05.04.01-2016
5670	UIGE600047	01.00.12.01-2012	UIGE600047	09.00.07.01-2012
5671	UIGE600047	01.00.12.01-2012	UIGE600047	09.00.07.01-2013
5672	UIGE600047	01.00.12.01-2012	UIGE600047	09.00.12.01-2012
5673	UIGE600047	01.00.12.01-2012	UIGE600047	09.00.12.01-2016
5674	UIGE600047	01.00.12.01-2012	UIGE600047	09.03.09.01-2012
5675	UIGE600047	01.00.12.01-2012	UIGE600047	10.00.07.01-2012
5676	UIGE600047	01.00.12.01-2012	UIGE600047	10.00.07.01-2013
5677	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.04.01-2012
5678	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.04.01-2016
5679	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.06.01-2012
5680	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.06.01-2014
5681	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.06.01-2016
5682	UIGE600047	01.00.12.01-2012	UIGE600047	10.03.09.01-2012
5683	UIGE600047	01.00.12.01-2012	UIGE600047	11.00.07.01-2012
5684	UIGE600047	01.00.12.01-2012	UIGE600047	11.00.07.01-2013
5685	UIGE600047	01.00.12.01-2012	UIGE600047	12.00.07.01-2012
5686	UIGE600047	01.00.12.01-2012	UIGE600047	12.00.07.01-2013
5687	UIGE600047	01.00.12.01-2012	UIGE600047	13.00.07.01-2012
5688	UIGE600047	01.00.12.01-2012	UIGE600047	13.00.07.01-2013
5689	UIGE600047	01.00.12.01-2012	UIGE600047	13.03.09.01-2012
5690	UIGE600047	01.00.12.01-2012	UIGE600047	14.00.07.01-2012
5691	UIGE600047	01.00.12.01-2012	UIGE600047	14.00.07.01-2013
5692	UIGE600047	01.00.12.01-2012	UIGE600047	14.03.09.01-2012
5693	UIGE600047	01.00.12.01-2012	UIGE600047	15.00.07.01-2012
5694	UIGE600047	01.00.12.01-2012	UIGE600047	15.00.07.01-2013
5695	UIGE600047	01.00.12.01-2012	UIGE600047	15.03.09.01-2012
5696	UIGE600047	01.00.12.01-2012	UIGE600047	16.00.07.01-2012
5697	UIGE600047	01.00.12.01-2012	UIGE600047	16.00.07.01-2013
5698	UIGE600047	01.00.12.01-2012	UIGE600047	17.00.07.01-2012
5699	UIGE600047	01.00.12.01-2012	UIGE600047	17.00.07.01-2013
5700	UIGE600047	01.00.12.01-2012	UIGE600047	18.00.07.01-2012
5701	UIGE600047	01.00.12.01-2012	UIGE600047	18.00.07.01-2013
5702	UIGE600047	01.00.12.01-2012	UIGE600047	19.00.07.01-2012
5703	UIGE600047	01.00.12.01-2012	UIGE600047	19.00.07.01-2013
5704	UIGE600047	01.00.12.01-2012	UIGE600047	20.00.07.01-2012
5705	UIGE600047	01.00.12.01-2012	UIGE600047	20.00.07.01-2013
5706	UIGE600047	01.00.12.01-2012	UIGE600047	21.00.07.01-2012
5707	UIGE600047	01.00.12.01-2012	UIGE600047	21.00.07.01-2013
5708	UIGE600047	01.00.12.01-2012	UIGE600047	22.00.07.01-2012
5709	UIGE600047	01.00.12.01-2012	UIGE600047	22.00.07.01-2013
5710	UIGE600047	01.00.12.01-2012	UIGE600047	23.00.07.01-2012
5711	UIGE600047	01.00.12.01-2012	UIGE600047	23.00.07.01-2013
5712	UIGE600047	01.00.12.01-2012	UIGE600047	24.00.07.01-2012
5713	UIGE600047	01.00.12.01-2012	UIGE600047	24.00.07.01-2013
5714	UIGE600047	01.00.12.01-2012	UIGE600047	26.00.07.01-2012
5715	UIGE600047	01.00.12.01-2012	UIGE600047	26.00.07.01-2013
5716	UIGE600047	01.00.12.01-2012	UIGE600047	27.00.07.01-2012
5717	UIGE600047	01.00.12.01-2012	UIGE600047	27.00.07.01-2013
5718	UIGE600047	01.00.12.01-2012	UUI12030	01.02.07.01-2010
5719	UIGE600048	01.00.12.01-2012	UIGE600027	02.07.09.01-2015
5720	UIGE600048	01.00.12.01-2012	UIGE600028	02.07.09.01-2015
5721	UIGE600048	01.00.12.01-2012	UIGE600029	02.07.09.01-2015
5722	UIGE600048	01.00.12.01-2012	UIGE600030	02.07.09.01-2015
5723	UIGE600048	01.00.12.01-2012	UIGE600047	01.04.10.01-2015
5724	UIGE600048	01.00.12.01-2012	UIGE600047	03.06.10.01-2015
5725	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.02.01-2012
5726	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.02.01-2015
5727	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.05.01-2011
5728	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.05.01-2013
5729	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.08.01-2012
5730	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.08.01-2015
5731	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.10.01-2012
5732	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.10.01-2013
5733	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.10.01-2014
5734	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.10.01-2015
5735	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.10.01-2016
5736	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.12.01-2016
5737	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.13.01-2012
5738	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.17.01-2012
5739	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.17.01-2015
5740	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.17.01-2017
5741	UIGE600048	01.00.12.01-2012	UIGE600048	01.00.18.01-2016
5742	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.03.01-2012
5743	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.03.01-2016
5744	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.04.01-2012
5745	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.04.01-2016
5746	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.06.01-2012
5747	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.06.01-2014
5748	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.06.01-2016
5749	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.07.01-2012
5750	UIGE600048	01.00.12.01-2012	UIGE600048	01.01.07.01-2013
5751	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.04.01-2012
5752	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.04.01-2016
5753	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.06.01-2012
5754	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.06.01-2014
5755	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.06.01-2016
5756	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.07.01-2012
5757	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.07.01-2013
5758	UIGE600048	01.00.12.01-2012	UIGE600048	01.02.09.01-2012
5759	UIGE600048	01.00.12.01-2012	UIGE600048	01.03.04.01-2012
5760	UIGE600048	01.00.12.01-2012	UIGE600048	01.03.04.01-2016
5761	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.03.01-2012
5762	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.03.01-2016
5763	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.04.01-2012
5764	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.04.01-2016
5765	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.09.01-2012
5766	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.10.01-2012
5767	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.10.01-2014
5768	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.10.01-2015
5769	UIGE600048	01.00.12.01-2012	UIGE600048	01.04.10.01-2016
5770	UIGE600048	01.00.12.01-2012	UIGE600048	01.05.04.01-2012
5771	UIGE600048	01.00.12.01-2012	UIGE600048	01.05.04.01-2016
5772	UIGE600048	01.00.12.01-2012	UIGE600048	01.05.09.01-2012
5773	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.03.01-2012
5774	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.03.01-2016
5775	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.04.01-2012
5776	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.04.01-2016
5777	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.07.01-2012
5778	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.07.01-2013
5779	UIGE600048	01.00.12.01-2012	UIGE600048	01.06.09.01-2012
5780	UIGE600048	01.00.12.01-2012	UIGE600048	01.07.04.01-2009
5781	UIGE600048	01.00.12.01-2012	UIGE600048	01.07.04.01-2012
5782	UIGE600048	01.00.12.01-2012	UIGE600048	01.07.04.01-2016
5783	UIGE600048	01.00.12.01-2012	UIGE600048	01.08.09.01-2012
5784	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.05.01-2013
5785	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.12.01-2016
5786	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.17.01-2012
5787	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.17.01-2015
5788	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.17.01-2017
5789	UIGE600048	01.00.12.01-2012	UIGE600048	02.00.18.01-2016
5790	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.04.01-2012
5791	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.04.01-2016
5792	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.06.01-2012
5793	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.06.01-2014
5794	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.06.01-2016
5795	UIGE600048	01.00.12.01-2012	UIGE600048	02.01.09.01-2012
5796	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.03.01-2012
5797	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.03.01-2016
5798	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.04.01-2012
5799	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.04.01-2016
5800	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.06.01-2012
5801	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.06.01-2014
5802	UIGE600048	01.00.12.01-2012	UIGE600048	02.02.06.01-2016
5803	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.03.01-2012
5804	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.03.01-2016
5805	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.04.01-2009
5806	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.04.01-2012
5807	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.04.01-2016
5808	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.06.01-2012
5809	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.06.01-2014
5810	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.06.01-2016
5811	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.07.01-2012
5812	UIGE600048	01.00.12.01-2012	UIGE600048	02.03.07.01-2013
5813	UIGE600048	01.00.12.01-2012	UIGE600048	02.05.03.01-2012
5814	UIGE600048	01.00.12.01-2012	UIGE600048	02.07.09.01-2012
5815	UIGE600048	01.00.12.01-2012	UIGE600048	02.07.09.01-2015
5816	UIGE600048	01.00.12.01-2012	UIGE600048	03.01.03.01-2012
5817	UIGE600048	01.00.12.01-2012	UIGE600048	03.01.03.01-2016
5818	UIGE600048	01.00.12.01-2012	UIGE600048	03.04.04.01-2009
5819	UIGE600048	01.00.12.01-2012	UIGE600048	03.04.04.01-2012
5820	UIGE600048	01.00.12.01-2012	UIGE600048	03.04.04.01-2016
5821	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.04.01-2008
5822	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.04.01-2009
5823	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.04.01-2012
5824	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.04.01-2016
5825	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.10.01-2015
5826	UIGE600048	01.00.12.01-2012	UIGE600048	03.06.10.01-2016
5827	UIGE600048	01.00.12.01-2012	UIGE600048	04.00.01.01-2012
5828	UIGE600048	01.00.12.01-2012	UIGE600048	04.00.18.01-2016
5829	UIGE600048	01.00.12.01-2012	UIGE600048	04.01.03.01-2015
5830	UIGE600048	01.00.12.01-2012	UIGE600048	04.01.03.01-2016
5831	UIGE600048	01.00.12.01-2012	UIGE600048	04.01.04.01-2009
5832	UIGE600048	01.00.12.01-2012	UIGE600048	04.01.04.01-2012
5833	UIGE600048	01.00.12.01-2012	UIGE600048	04.01.04.01-2016
5834	UIGE600048	01.00.12.01-2012	UIGE600048	04.02.04.01-2009
5835	UIGE600048	01.00.12.01-2012	UIGE600048	04.02.04.01-2012
5836	UIGE600048	01.00.12.01-2012	UIGE600048	04.02.04.01-2016
5837	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.04.01-2009
5838	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.04.01-2012
5839	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.04.01-2016
5840	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.06.01-2012
5841	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.06.01-2014
5842	UIGE600048	01.00.12.01-2012	UIGE600048	04.03.06.01-2016
5843	UIGE600048	01.00.12.01-2012	UIGE600048	04.05.04.01-2008
5844	UIGE600048	01.00.12.01-2012	UIGE600048	04.05.04.01-2009
5845	UIGE600048	01.00.12.01-2012	UIGE600048	04.05.04.01-2012
5846	UIGE600048	01.00.12.01-2012	UIGE600048	04.05.04.01-2016
5847	UIGE600048	01.00.12.01-2012	UIGE600048	04.07.04.01-2012
5848	UIGE600048	01.00.12.01-2012	UIGE600048	04.07.04.01-2016
5849	UIGE600048	01.00.12.01-2012	UIGE600048	05.00.18.01-2016
5850	UIGE600048	01.00.12.01-2012	UIGE600048	05.02.03.01-2012
5851	UIGE600048	01.00.12.01-2012	UIGE600048	05.02.03.01-2016
5852	UIGE600048	01.00.12.01-2012	UIGE600048	05.02.09.01-2012
5853	UIGE600048	01.00.12.01-2012	UIGE600048	05.03.07.01-2012
5854	UIGE600048	01.00.12.01-2012	UIGE600048	05.03.07.01-2013
5855	UIGE600048	01.00.12.01-2012	UIGE600048	05.03.09.01-2012
5856	UIGE600048	01.00.12.01-2012	UIGE600048	05.04.03.01-2012
5857	UIGE600048	01.00.12.01-2012	UIGE600048	05.04.03.01-2016
5858	UIGE600048	01.00.12.01-2012	UIGE600048	05.05.04.01-2012
5859	UIGE600048	01.00.12.01-2012	UIGE600048	05.05.04.01-2016
5860	UIGE600048	01.00.12.01-2012	UIGE600048	05.05.09.01-2012
5861	UIGE600048	01.00.12.01-2012	UIGE600048	05.06.03.01-2012
5862	UIGE600048	01.00.12.01-2012	UIGE600048	05.06.03.01-2016
5863	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.05.01-2011
5864	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.05.01-2013
5865	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.10.01-2014
5866	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.10.01-2015
5867	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.10.01-2016
5868	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.12.01-2012
5869	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.12.01-2016
5870	UIGE600048	01.00.12.01-2012	UIGE600048	06.00.18.01-2016
5871	UIGE600048	01.00.12.01-2012	UIGE600048	06.01.09.01-2012
5872	UIGE600048	01.00.12.01-2012	UIGE600048	06.02.03.01-2015
5873	UIGE600048	01.00.12.01-2012	UIGE600048	06.02.03.01-2016
5874	UIGE600048	01.00.12.01-2012	UIGE600048	06.03.03.01-2012
5875	UIGE600048	01.00.12.01-2012	UIGE600048	06.03.03.01-2016
5876	UIGE600048	01.00.12.01-2012	UIGE600048	06.03.09.01-2012
5877	UIGE600048	01.00.12.01-2012	UIGE600048	06.04.04.01-2012
5878	UIGE600048	01.00.12.01-2012	UIGE600048	06.04.04.01-2016
5879	UIGE600048	01.00.12.01-2012	UIGE600048	06.05.03.01-2012
5880	UIGE600048	01.00.12.01-2012	UIGE600048	06.06.04.01-2012
5881	UIGE600048	01.00.12.01-2012	UIGE600048	06.06.04.01-2016
5882	UIGE600048	01.00.12.01-2012	UIGE600048	06.07.04.01-2016
5883	UIGE600048	01.00.12.01-2012	UIGE600048	07.00.05.01-2013
5884	UIGE600048	01.00.12.01-2012	UIGE600048	07.00.08.01-2012
5885	UIGE600048	01.00.12.01-2012	UIGE600048	07.00.08.01-2015
5886	UIGE600048	01.00.12.01-2012	UIGE600048	07.01.04.01-2012
5887	UIGE600048	01.00.12.01-2012	UIGE600048	07.01.04.01-2016
5888	UIGE600048	01.00.12.01-2012	UIGE600048	07.01.06.01-2013
5889	UIGE600048	01.00.12.01-2012	UIGE600048	07.01.06.01-2016
5890	UIGE600048	01.00.12.01-2012	UIGE600048	07.02.03.01-2015
5891	UIGE600048	01.00.12.01-2012	UIGE600048	07.02.03.01-2016
5892	UIGE600048	01.00.12.01-2012	UIGE600048	07.02.04.01-2012
5893	UIGE600048	01.00.12.01-2012	UIGE600048	07.02.04.01-2016
5894	UIGE600048	01.00.12.01-2012	UIGE600048	07.03.09.01-2012
5895	UIGE600048	01.00.12.01-2012	UIGE600048	07.06.04.01-2012
5896	UIGE600048	01.00.12.01-2012	UIGE600048	07.06.04.01-2016
5897	UIGE600048	01.00.12.01-2012	UIGE600048	08.00.07.01-2012
5898	UIGE600048	01.00.12.01-2012	UIGE600048	08.00.07.01-2013
5899	UIGE600048	01.00.12.01-2012	UIGE600048	08.00.12.01-2012
5900	UIGE600048	01.00.12.01-2012	UIGE600048	08.00.12.01-2016
5901	UIGE600048	01.00.12.01-2012	UIGE600048	08.01.06.01-2013
5902	UIGE600048	01.00.12.01-2012	UIGE600048	08.01.06.01-2016
5903	UIGE600048	01.00.12.01-2012	UIGE600048	08.03.09.01-2012
5904	UIGE600048	01.00.12.01-2012	UIGE600048	08.05.04.01-2012
5905	UIGE600048	01.00.12.01-2012	UIGE600048	08.05.04.01-2016
5906	UIGE600048	01.00.12.01-2012	UIGE600048	09.00.07.01-2012
5907	UIGE600048	01.00.12.01-2012	UIGE600048	09.00.07.01-2013
5908	UIGE600048	01.00.12.01-2012	UIGE600048	09.00.12.01-2012
5909	UIGE600048	01.00.12.01-2012	UIGE600048	09.00.12.01-2016
5910	UIGE600048	01.00.12.01-2012	UIGE600048	09.03.09.01-2012
5911	UIGE600048	01.00.12.01-2012	UIGE600048	10.00.07.01-2012
5912	UIGE600048	01.00.12.01-2012	UIGE600048	10.00.07.01-2013
5913	UIGE600048	01.00.12.01-2012	UIGE600048	10.03.04.01-2012
5914	UIGE600048	01.00.12.01-2012	UIGE600048	10.03.04.01-2016
5915	UIGE600048	01.00.12.01-2012	UIGE600048	10.03.06.01-2012
5916	UIGE600048	01.00.12.01-2012	UIGE600048	10.03.06.01-2014
