npm,kd_mk,nilai,kode_pras1,kode_pras2,kode_pras3,kode_pras4,nilai_angka,y
706271531,IKI40902,A,,,,,4.0,lulus
706271531,IKI40903,B+,,,,,3.3,lulus
706271563,IKI40903,B+,,,,,3.3,lulus
706271582,IKO32402,B+,IKI10400,,,,3.3,lulus
706271550,IKI40903,A,,,,,4.0,lulus
706271632,IKO31258,B+,IKI20505,IKI10103,IKO21105,,3.3,lulus
706271550,IKO41352,A-,IKO31300,,,,3.7,lulus
706271531,IKO41254,A,IKI30202,,,,4.0,lulus
706271613,IKI30202,B+,IKI10200,,,,3.3,lulus
706271563,IKO31900,A,,,,,4.0,lulus
706271595,IKO41357,B-,IKI10400,,,,2.7,hati hati
706271600,IKI40902,A-,,,,,3.7,lulus
706271600,IKO41357,B+,IKI10400,,,,3.3,lulus
706271626,IKO31900,B+,,,,,3.3,lulus
706271582,IKI40902,A,,,,,4.0,lulus
706271632,IKO41352,B,IKO31300,,,,3.0,hati hati
706271613,IKO31300,A,IKI20102,IKI10400,IKI10100,,4.0,lulus
706271626,IKS31650,A,IKS12800,,,,4.0,lulus
706271645,IKO31900,B+,,,,,3.3,lulus
706271525,IKI40902,B-,,,,,2.7,hati hati
706271550,IKO31900,A-,,,,,3.7,lulus
706271544,IKO41557,A,IKO31503,,,,4.0,lulus
706271582,IKO41254,A-,IKI30202,,,,3.7,lulus
706271595,IKO31350,A-,IKI10400,IKI20102,,,3.7,lulus
706271544,IKI40902,B-,,,,,2.7,hati hati
706271626,IKO21105,A-,,,,,3.7,lulus
706271582,IKO41557,B-,IKO31503,,,,2.7,hati hati
706271595,IKO31900,B-,,,,,2.7,hati hati
706271600,IKS31603,B-,IKS22602,,,,2.7,hati hati
706271525,IKO32402,C,IKI10400,,,,2.0,hati hati
706271531,IKO41356,C,IKI10400,,,,2.0,hati hati
706271600,IKO32402,C,IKI10400,,,,2.0,hati hati
706271582,IKI40903,C,,,,,2.0,hati hati
706271645,IKI40903,C,,,,,2.0,hati hati
706271613,IKO31900,C,,,,,2.0,hati hati
706271645,IKS41759,B+,IKS31504,IKO31503,,,3.3,lulus
706271670,IKO32402,B+,IKI10400,,,,3.3,lulus
706271664,IKO41352,A-,IKO31300,,,,3.7,lulus
706271664,IKO32402,C,IKI10400,,,,2.0,hati hati
706271670,IKO31204,A,IKI10400,IKI20505,,,4.0,lulus
706271701,IKO31204,B+,IKI10400,IKI20505,,,3.3,lulus
706271670,IKO41352,B+,IKO31300,,,,3.3,lulus
706271714,IKO31900,B+,,,,,3.3,lulus
706271696,IKO31900,A,,,,,4.0,lulus
706271733,IKO31900,B+,,,,,3.3,lulus
706271683,IKO41254,C,IKI30202,,,,2.0,hati hati
706271696,IKI40902,A,,,,,4.0,lulus
706271696,IKI40903,B+,,,,,3.3,lulus
706271765,IKI40902,B+,,,,,3.3,lulus
706271771,IKI40903,B+,,,,,3.3,lulus
706271645,IKS31951,B+,,,,,3.3,lulus
706271714,IKI20630,E,,,,,0.0,tidak lulus
706271714,IKI40902,E,,,,,0.0,tidak lulus
706271720,IKO31900,B+,,,,,3.3,lulus
706271714,IKO32402,E,IKI10400,,,,0.0,tidak lulus
706271720,IKO41254,A,IKI30202,,,,4.0,lulus
706271733,IKO32402,B+,IKI10400,,,,3.3,lulus
706271746,IKI40903,A,,,,,4.0,lulus
706271746,IKS31650,A-,IKS12800,,,,3.7,lulus
706271752,IKO41352,A,IKO31300,,,,4.0,lulus
706271765,IKO41253,A,IKI10100,IKI10200,,,4.0,lulus
706271765,IKS31951,B+,,,,,3.3,lulus
706271752,IKO31900,C,,,,,2.0,hati hati
706271733,IKI40902,C,,,,,2.0,hati hati
706271701,IKO32402,A-,IKI10400,,,,3.7,lulus
706271664,IKO41557,B-,IKO31503,,,,2.7,hati hati
706271664,IKO31900,A,,,,,4.0,lulus
706271683,IKO41352,B-,IKO31300,,,,2.7,hati hati
706271771,BJG20630,A-,,,,,3.7,lulus
706271701,IKI40903,B-,,,,,2.7,hati hati
706271696,IKO41357,C,IKI10400,,,,2.0,hati hati
706271720,IKO41357,B-,IKI10400,,,,2.7,hati hati
706271746,IKI40902,B-,,,,,2.7,hati hati
706271752,IKS41851,B-,IKS31504,IKI20700,IKS12800,,2.7,hati hati
706271670,IKO31350,A,IKI10400,IKI20102,,,4.0,lulus
706271733,BJG20630,A,,,,,4.0,lulus
706271701,IKO41352,A,IKO31300,,,,4.0,lulus
706271720,IKI40903,C,,,,,2.0,hati hati
706271746,IKO32402,D,IKI10400,,,,1.0,tidak lulus
706271784,IKI40902,B+,,,,,3.3,lulus
706271771,IKO31900,A,,,,,4.0,lulus
706271790,IKO31350,B+,IKI10400,IKI20102,,,3.3,lulus
706271784,IKO31355,B,IKI10103,IKO21105,IKI10400,,3.0,hati hati
706271790,IKI40902,A,,,,,4.0,lulus
706271815,IKI40902,B+,,,,,3.3,lulus
706271840,IKO41352,B+,IKO31300,,,,3.3,lulus
706271802,IKO41352,A-,IKO31300,,,,3.7,lulus
706271866,IKO41253,B+,IKI10100,IKI10200,,,3.3,lulus
706271815,IKO31258,A,IKI20505,IKI10103,IKO21105,,4.0,lulus
706271872,IKO41357,B+,IKI10400,,,,3.3,lulus
706271834,IKO41357,B,IKI10400,,,,3.0,hati hati
706271815,IKO41557,B+,IKO31503,,,,3.3,lulus
706271853,IKS41759,B+,IKS31504,IKO31503,,,3.3,lulus
706271853,BJN20635,A-,,,,,3.7,lulus
706271840,IKI40902,A,,,,,4.0,lulus
706271853,IKO31900,B+,,,,,3.3,lulus
706271853,IKO32402,B,IKI10400,,,,3.0,hati hati
706271866,IKI40902,A,,,,,4.0,lulus
706271866,IKS31951,B,,,,,3.0,hati hati
706271885,IKI40902,A-,,,,,3.7,lulus
706271802,IKO41356,A,IKI10400,,,,4.0,lulus
706271885,IKS31603,A-,IKS22602,,,,3.7,lulus
706271891,IKI40902,A,,,,,4.0,lulus
706271891,IKO31900,B+,,,,,3.3,lulus
706271885,IKO32402,A,IKI10400,,,,4.0,lulus
706271790,IKO31900,A-,,,,,3.7,lulus
706271802,IKI40903,A-,,,,,3.7,lulus
706271784,IKO31900,B-,,,,,2.7,hati hati
706271834,IKO41254,A-,IKI30202,,,,3.7,lulus
706271872,IKO31900,A,,,,,4.0,lulus
706271790,IKO41357,A,IKI10400,,,,4.0,lulus
706271891,IKO41557,A-,IKO31503,,,,3.7,lulus
706271802,IKO31900,B-,,,,,2.7,hati hati
706271834,IKO31900,B-,,,,,2.7,hati hati
706271840,IKO31900,B-,,,,,2.7,hati hati
706271872,IKI40902,B-,,,,,2.7,hati hati
706271885,IKS31951,B-,,,,,2.7,hati hati
706271790,IKO41557,C,IKO31503,,,,2.0,hati hati
706271784,IKO41357,C,IKI10400,,,,2.0,hati hati
706271834,IKI40903,C,,,,,2.0,hati hati
706271891,IKO41352,C,IKO31300,,,,2.0,hati hati
706271840,IKI40903,C,,,,,2.0,hati hati
706271916,IKO31900,B+,,,,,3.3,lulus
706271954,IKO41352,B+,IKO31300,,,,3.3,lulus
706271922,IKI40903,B+,,,,,3.3,lulus
706271922,IKO31900,B-,,,,,2.7,hati hati
706272004,IKO31900,B+,,,,,3.3,lulus
706271986,IKI40903,C,,,,,2.0,hati hati
706272036,IKO31900,B+,,,,,3.3,lulus
706271941,IKO41253,E,IKI10100,IKI10200,,,0.0,tidak lulus
706272042,IKO31258,B+,IKI20505,IKI10103,IKO21105,,3.3,lulus
706271954,IKO31900,B+,,,,,3.3,lulus
706272042,IKO41557,B+,IKO31503,,,,3.3,lulus
706272061,IKI40902,B+,,,,,3.3,lulus
706271941,IKO31900,B+,,,,,3.3,lulus
706271986,MAT10113,C,,,,,2.0,hati hati
706271922,IKS31650,A,IKS12800,,,,4.0,lulus
706271992,IKO41357,B+,IKI10400,,,,3.3,lulus
706271992,IKO31900,A-,,,,,3.7,lulus
706271992,IKS31951,B+,,,,,3.3,lulus
706272023,IKI40903,A-,,,,,3.7,lulus
706272023,IKO31900,A,,,,,4.0,lulus
706272036,IKS22602,A,IKS12600,,,,4.0,lulus
706272042,IKI40902,A,,,,,4.0,lulus
706271992,IKO32402,A,IKI10400,,,,4.0,lulus
706272061,IKI40903,A-,,,,,3.7,lulus
706272004,IKO41357,C,IKI10400,,,,2.0,hati hati
706271916,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
706272055,IKO41357,A,IKI10400,,,,4.0,lulus
706272023,IKO31204,A-,IKI10400,IKI20505,,,3.7,lulus
706271916,IKS31951,A,,,,,4.0,lulus
706272042,IKO31900,A-,,,,,3.7,lulus
706272055,IKO31204,A-,IKI10400,IKI20505,,,3.7,lulus
706271941,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
706271941,IKO41557,B-,IKO31503,,,,2.7,hati hati
706272023,IKO41352,C,IKO31300,,,,2.0,hati hati
706272004,IKI40902,B-,,,,,2.7,hati hati
706272004,IKS22602,B-,IKS12600,,,,2.7,hati hati
706271986,IKI30202,A,IKI10200,,,,4.0,lulus
706272036,IKO41357,A,IKI10400,,,,4.0,lulus
706272055,IKS22602,C,IKS12600,,,,2.0,hati hati
706271954,IKO31204,C,IKI10400,IKI20505,,,2.0,hati hati
706271916,IKS41757,C,IKS31504,,,,2.0,hati hati
706272074,IKI40902,A,,,,,4.0,lulus
706272080,IKO41254,B+,IKI30202,,,,3.3,lulus
706272105,IKO41352,B+,IKO31300,,,,3.3,lulus
706272080,IKI40902,A,,,,,4.0,lulus
706272130,IKI40903,B+,,,,,3.3,lulus
706272093,IKO41253,C,IKI10100,IKI10200,,,2.0,hati hati
706272093,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
706272156,IKI40902,B+,,,,,3.3,lulus
706272093,IKO41254,A-,IKI30202,,,,3.7,lulus
706272175,IKO41557,D,IKO31503,,,,1.0,tidak lulus
706272181,IKS22602,B+,IKS12600,,,,3.3,lulus
706272111,IKI40903,B+,,,,,3.3,lulus
706272105,IKI40902,B+,,,,,3.3,lulus
706272130,IKO31900,B+,,,,,3.3,lulus
706272175,IKO32402,B+,IKI10400,,,,3.3,lulus
706272105,IKI40903,A,,,,,4.0,lulus
706272143,IKI40903,A-,,,,,3.7,lulus
706272143,IKO32402,B+,IKI10400,,,,3.3,lulus
706272162,IKO22401,B-,IKI10100,IKI20101,,,2.7,hati hati
706272162,IKO31900,B+,,,,,3.3,lulus
706272162,IKO41557,A,IKO31503,,,,4.0,lulus
706272061,IKO41254,A,IKI30202,,,,4.0,lulus
706272143,IKO41253,A,IKI10100,IKI10200,,,4.0,lulus
706272181,IKO31900,A-,,,,,3.7,lulus
706272194,IKI40902,A,,,,,4.0,lulus
706272061,IKO41253,B-,IKI10100,IKI10200,,,2.7,hati hati
706272074,IKO32402,A-,IKI10400,,,,3.7,lulus
706272080,BJN20635,C,,,,,2.0,hati hati
706272074,IKI40903,B-,,,,,2.7,hati hati
706272130,BJG20630,A-,,,,,3.7,lulus
706272130,IKS31951,C,,,,,2.0,hati hati
706272156,IKI40903,A-,,,,,3.7,lulus
706272080,IKO31900,B-,,,,,2.7,hati hati
706272181,IKO31258,A-,IKI20505,IKI10103,IKO21105,,3.7,lulus
706272105,IKO31900,B-,,,,,2.7,hati hati
706272111,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
706272143,IKO31355,B-,IKI10103,IKO21105,IKI10400,,2.7,hati hati
706272156,IKO41254,B-,IKI30202,,,,2.7,hati hati
706272162,IKI30202,B-,IKI10200,,,,2.7,hati hati
706272111,IKO41254,C,IKI30202,,,,2.0,hati hati
706272162,IKS31603,C,IKS22602,,,,2.0,hati hati
706272156,IKS41759,C,IKS31504,IKO31503,,,2.0,hati hati
706272194,IKO41352,B+,IKO31300,,,,3.3,lulus
706272194,IKS31650,A-,IKS12800,,,,3.7,lulus
706272206,IKI40902,A,,,,,4.0,lulus
706272206,IKO31900,B,,,,,3.0,hati hati
706272263,IKI40902,B+,,,,,3.3,lulus
706272212,IKO31900,A-,,,,,3.7,lulus
706272276,IKI40902,B+,,,,,3.3,lulus
706272276,IKS31951,B+,,,,,3.3,lulus
706272225,IKO41557,A-,IKO31503,,,,3.7,lulus
706272295,MAT10113,B+,,,,,3.3,lulus
706272212,IKI40903,A,,,,,4.0,lulus
706272332,IKI40902,B+,,,,,3.3,lulus
706272332,IKO41357,B+,IKI10400,,,,3.3,lulus
706272263,IKS31951,B+,,,,,3.3,lulus
706272263,IKS41759,B+,IKS31504,IKO31503,,,3.3,lulus
706272364,IKO31900,B+,,,,,3.3,lulus
706272206,IKO31350,B+,IKI10400,IKI20102,,,3.3,lulus
706272295,IKO41253,E,IKI10100,IKI10200,,,0.0,tidak lulus
706272300,IKI40902,A,,,,,4.0,lulus
706272313,IKI40902,A,,,,,4.0,lulus
706272332,IKO31900,A-,,,,,3.7,lulus
706272263,IKO31900,A,,,,,4.0,lulus
706272345,IKO31204,B+,IKI10400,IKI20505,,,3.3,lulus
706272345,IKO31350,B,IKI10400,IKI20102,,,3.0,hati hati
706272345,IKO32402,A,IKI10400,,,,4.0,lulus
706272212,IKI40902,B-,,,,,2.7,hati hati
706272225,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
706272313,IKO41357,A,IKI10400,,,,4.0,lulus
706272295,IKI20630,A-,,,,,3.7,lulus
706272212,IKO41253,B-,IKI10100,IKI10200,,,2.7,hati hati
706272313,IKO41254,A-,IKI30202,,,,3.7,lulus
706272276,IKO41254,B-,IKI30202,,,,2.7,hati hati
706272295,IKI40903,B-,,,,,2.7,hati hati
706272313,IKI40903,B-,,,,,2.7,hati hati
706272332,IKO41352,B-,IKO31300,,,,2.7,hati hati
706272364,IKI40903,B-,,,,,2.7,hati hati
706272276,IKI40903,A,,,,,4.0,lulus
706272300,IKO31900,A,,,,,4.0,lulus
706272206,IKI40903,C,,,,,2.0,hati hati
706272225,IKO32402,C,IKI10400,,,,2.0,hati hati
706272300,IKO32402,C,IKI10400,,,,2.0,hati hati
706272295,IKO31900,C,,,,,2.0,hati hati
706272332,IKS22602,C,IKS12600,,,,2.0,hati hati
706272345,IKO41557,C,IKO31503,,,,2.0,hati hati
706272263,IKO41254,C,IKI30202,,,,2.0,hati hati
706272370,IKO41357,B+,IKI10400,,,,3.3,lulus
806316272,IKO31900,B+,,,,,3.3,lulus
706272370,IKO31900,B+,,,,,3.3,lulus
806316285,IKO41253,B+,IKI10100,IKI10200,,,3.3,lulus
806316272,IKI30202,A,IKI10200,,,,4.0,lulus
806316316,IKI30202,C,IKI10200,,,,2.0,hati hati
806316291,IKO31355,A,IKI10103,IKO21105,IKI10400,,4.0,lulus
806316303,IKI20102,C,,,,,2.0,hati hati
806316272,IKS41759,A,IKS31504,IKO31503,,,4.0,lulus
806316341,IKO31900,B+,,,,,3.3,lulus
806316303,IKI30202,D,IKI10200,,,,1.0,tidak lulus
806316285,IKO31300,C,IKI20102,IKI10400,IKI10100,,2.0,hati hati
806316316,IKO32402,B+,IKI10400,,,,3.3,lulus
806316386,IKI30202,B+,IKI10200,,,,3.3,lulus
806316316,IKO31204,A-,IKI10400,IKI20505,,,3.7,lulus
806316322,IKO31355,A,IKI10103,IKO21105,IKI10400,,4.0,lulus
806316341,IKS41759,A,IKS31504,IKO31503,,,4.0,lulus
806316285,IKO31204,A,IKI10400,IKI20505,,,4.0,lulus
806316373,IKI20630,B,,,,,3.0,hati hati
806316386,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
806316404,IKI30202,B+,IKI10200,,,,3.3,lulus
806457653,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
806457653,IKI30202,A,IKI10200,,,,4.0,lulus
806457653,IKO41253,A-,IKI10100,IKI10200,,,3.7,lulus
806457666,IKI30202,B+,IKI10200,,,,3.3,lulus
806457666,IKO31300,B+,IKI20102,IKI10400,IKI10100,,3.3,lulus
706272370,IKO41253,A-,IKI10100,IKI10200,,,3.7,lulus
806316291,IKI30202,A-,IKI10200,,,,3.7,lulus
806316291,IKO41253,A-,IKI10100,IKI10200,,,3.7,lulus
806316386,IKO31900,C,,,,,2.0,hati hati
806316322,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
806316322,IKI30202,A,IKI10200,,,,4.0,lulus
806316291,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
806316341,IKO31204,A,IKI10400,IKI20505,,,4.0,lulus
806316303,IKI10103,B-,,,,,2.7,hati hati
806316316,IKO31900,B-,,,,,2.7,hati hati
806316341,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
806457666,IKO31204,C,IKI10400,IKI20505,,,2.0,hati hati
706272370,IKI40902,A,,,,,4.0,lulus
806316386,IKO31300,A,IKI20102,IKI10400,IKI10100,,4.0,lulus
806316373,IKI20201,C,IKI10200,,,,2.0,hati hati
806316322,IKO22401,C,IKI10100,IKI20101,,,2.0,hati hati
806457672,IKI30202,B+,IKI10200,,,,3.3,lulus
806457691,IKO22401,B+,IKI10100,IKI20101,,,3.3,lulus
806457672,IKS31650,A-,IKS12800,,,,3.7,lulus
806457703,IKI20630,B+,,,,,3.3,lulus
806457716,IKO31204,B+,IKI10400,IKI20505,,,3.3,lulus
806457672,IKO31204,A,IKI10400,IKI20505,,,4.0,lulus
806457703,IKO31258,A-,IKI20505,IKI10103,IKO21105,,3.7,lulus
806457754,IKO31300,B+,IKI20102,IKI10400,IKI10100,,3.3,lulus
806457716,BJN20635,A,,,,,4.0,lulus
806457786,IKS41759,B+,IKS31504,IKO31503,,,3.3,lulus
806457855,IKO31900,B+,,,,,3.3,lulus
806457741,IKS41759,B,IKS31504,IKO31503,,,3.0,hati hati
806457893,IKI30202,B+,IKI10200,,,,3.3,lulus
806457754,IKO31355,B,IKI10103,IKO21105,IKI10400,,3.0,hati hati
806457773,IKI20630,B+,,,,,3.3,lulus
806457855,IKI30202,B+,IKI10200,,,,3.3,lulus
806457773,IKS12600,A-,,,,,3.7,lulus
806457810,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
806457691,IKO31204,A,IKI10400,IKI20505,,,4.0,lulus
806457810,IKO31900,B+,,,,,3.3,lulus
806457810,IKO41253,B,IKI10100,IKI10200,,,3.0,hati hati
806457855,IKO21105,C+,,,,,2.3,hati hati
806457880,FSK10112,B+,,,,,3.3,lulus
806457786,IKI20102,A,,,,,4.0,lulus
806457893,IKO31204,B+,IKI10400,IKI20505,,,3.3,lulus
806457754,IKI30202,A,IKI10200,,,,4.0,lulus
806457691,IKI20630,A-,,,,,3.7,lulus
806457716,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
806457741,IKO31300,A-,IKI20102,IKI10400,IKI10100,,3.7,lulus
806457666,IKS31650,B-,IKS12800,,,,2.7,hati hati
806457773,IKO41253,A-,IKI10100,IKI10200,,,3.7,lulus
806457880,IKO31900,A,,,,,4.0,lulus
806457716,IKO41253,A,IKI10100,IKI10200,,,4.0,lulus
806457703,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
806457741,IKO31900,B-,,,,,2.7,hati hati
806457773,IKO31250,B-,IKI20201,,,,2.7,hati hati
806457786,IKS31650,B-,IKS12800,,,,2.7,hati hati
806457880,IKI30202,B-,IKI10200,,,,2.7,hati hati
806457741,IKI30202,C,IKI10200,,,,2.0,hati hati
806457703,IKO41253,C,IKI10100,IKI10200,,,2.0,hati hati
806457773,IKO31204,C,IKI10400,IKI20505,,,2.0,hati hati
806457786,IKI30202,C,IKI10200,,,,2.0,hati hati
806457672,IKO31300,C,IKI20102,IKI10400,IKI10100,,2.0,hati hati
806457880,IKO41356,C,IKI10400,,,,2.0,hati hati
806457924,IKO31300,C,IKI20102,IKI10400,IKI10100,,2.0,hati hati
806457905,IKO31300,B-,IKI20102,IKI10400,IKI10100,,2.7,hati hati
806457905,IKS41759,A-,IKS31504,IKO31503,,,3.7,lulus
806457924,IKI30202,B,IKI10200,,,,3.0,hati hati
806457924,IKO41357,B+,IKI10400,,,,3.3,lulus
906492991,IKI20102,B+,,,,,3.3,lulus
906493035,IKI20201,B+,IKI10200,,,,3.3,lulus
806457930,IKO31900,B,,,,,3.0,hati hati
806457930,IKO41253,E,IKI10100,IKI10200,,,0.0,tidak lulus
906493016,IKI10400,C,IKI10200,,,,2.0,hati hati
906493060,IKI20201,B+,IKI10200,,,,3.3,lulus
906493086,IKI10103,B+,,,,,3.3,lulus
906492972,IKI10103,C,,,,,2.0,hati hati
906493086,IKO21105,B+,,,,,3.3,lulus
906492991,FSK10112,A,,,,,4.0,lulus
906492966,IKO21105,B+,,,,,3.3,lulus
906493022,IKS12600,B+,,,,,3.3,lulus
906493016,IKI20201,B+,IKI10200,,,,3.3,lulus
806457905,IKI30202,A,IKI10200,,,,4.0,lulus
906493022,IKI20102,A,,,,,4.0,lulus
906493035,FSK10112,B-,,,,,2.7,hati hati
906493041,IKI20102,B,,,,,3.0,hati hati
906493060,FSK10112,A,,,,,4.0,lulus
906493073,IKI20201,B,IKI10200,,,,3.0,hati hati
906493073,IKO21105,B+,,,,,3.3,lulus
906492966,IKI10400,A,IKI10200,,,,4.0,lulus
806457924,IKO31355,A-,IKI10103,IKO21105,IKI10400,,3.7,lulus
906493041,FSK10112,C,,,,,2.0,hati hati
806457905,IKO31900,B-,,,,,2.7,hati hati
906493022,IKI20201,A,IKI10200,,,,4.0,lulus
806457924,IKO41253,B-,IKI10100,IKI10200,,,2.7,hati hati
906493041,IKI20201,A-,IKI10200,,,,3.7,lulus
906493086,IKI10400,A-,IKI10200,,,,3.7,lulus
906492966,IKI20201,B-,IKI10200,,,,2.7,hati hati
906492972,IKI10830,B-,,,,,2.7,hati hati
906493035,IKI20102,B-,,,,,2.7,hati hati
906493041,IKI10103,B-,,,,,2.7,hati hati
906493060,IKI10103,C,,,,,2.0,hati hati
806457930,IKI30202,A,IKI10200,,,,4.0,lulus
906493016,IKI10103,A,,,,,4.0,lulus
906493073,IKI10400,A,IKI10200,,,,4.0,lulus
906492972,IKI20201,C,IKI10200,,,,2.0,hati hati
806457930,IKO31204,C,IKI10400,IKI20505,,,2.0,hati hati
906493110,IKI10400,B+,IKI10200,,,,3.3,lulus
906493161,IKI10400,B+,IKI10200,,,,3.3,lulus
906493110,IKI20102,A,,,,,4.0,lulus
906510060,IKI20102,B+,,,,,3.3,lulus
906510086,FSK10112,B+,,,,,3.3,lulus
906493123,IKI10400,A,IKI10200,,,,4.0,lulus
906510123,IKI10400,B+,IKI10200,,,,3.3,lulus
906493155,IKI20201,B+,IKI10200,,,,3.3,lulus
906493092,IKO21105,A,,,,,4.0,lulus
906510035,IKI30202,B+,IKI10200,,,,3.3,lulus
906510035,IKI10400,B-,IKI10200,,,,2.7,hati hati
906510035,IKI20102,C,,,,,2.0,hati hati
906510211,FSK10112,B+,,,,,3.3,lulus
906510060,IKO21105,B,,,,,3.0,hati hati
906510086,IKI10400,A,IKI10200,,,,4.0,lulus
906510174,IKI10400,A,IKI10200,,,,4.0,lulus
906510092,FSK10112,A,,,,,4.0,lulus
906510092,IKI20201,A,IKI10200,,,,4.0,lulus
906493123,FSK10112,A,,,,,4.0,lulus
906493161,IKI20201,A,IKI10200,,,,4.0,lulus
906510161,IKO21105,A,,,,,4.0,lulus
906510174,FSK10112,A,,,,,4.0,lulus
906510060,FSK10112,A,,,,,4.0,lulus
906493092,IKI10400,A-,IKI10200,,,,3.7,lulus
906493092,IKI20102,B-,,,,,2.7,hati hati
906493123,IKO21105,A-,,,,,3.7,lulus
906510092,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
906493110,IKO21105,B-,,,,,2.7,hati hati
906510073,IKI20201,A-,IKI10200,,,,3.7,lulus
906510123,IKI20102,A-,,,,,3.7,lulus
906493123,IKI20102,B-,,,,,2.7,hati hati
906493161,FSK10112,B-,,,,,2.7,hati hati
906510060,IKI10400,B-,IKI10200,,,,2.7,hati hati
906510073,FSK10112,B-,,,,,2.7,hati hati
906510092,IKI10400,B-,IKI10200,,,,2.7,hati hati
906510123,IKO22401,B-,IKI10100,IKI20101,,,2.7,hati hati
906493155,IKI20102,C,,,,,2.0,hati hati
906493092,IKS12600,C,,,,,2.0,hati hati
906510086,IKO22401,C,IKI10100,IKI20101,,,2.0,hati hati
906510073,IKI20102,C,,,,,2.0,hati hati
906510174,IKI20102,C,,,,,2.0,hati hati
906510161,IKI10400,C,IKI10200,,,,2.0,hati hati
906510211,IKI10400,A,IKI10200,,,,4.0,lulus
906510230,IKI10400,B+,IKI10200,,,,3.3,lulus
906510256,IKI10103,B+,,,,,3.3,lulus
906510230,IKI20102,C,,,,,2.0,hati hati
906510376,FSK10112,C+,,,,,2.3,hati hati
906510230,FSK10112,D,,,,,1.0,tidak lulus
906510256,IKI20102,A-,,,,,3.7,lulus
906510281,IKI10103,A,,,,,4.0,lulus
906510376,IKI20201,B+,IKI10200,,,,3.3,lulus
906510262,IKI20201,E,IKI10200,,,,0.0,tidak lulus
906510400,FSK10112,B+,,,,,3.3,lulus
906510400,IKI20201,B+,IKI10200,,,,3.3,lulus
906510281,IKI20102,B-,,,,,2.7,hati hati
906510464,BJG20630,B+,,,,,3.3,lulus
906510483,FSK10112,B+,,,,,3.3,lulus
906510483,IKI20201,B+,IKI10200,,,,3.3,lulus
906510262,FSK10112,A,,,,,4.0,lulus
906510262,IKI20102,B+,,,,,3.3,lulus
906510451,IKI20201,D,IKI10200,,,,1.0,tidak lulus
906510382,IKI20201,B,IKI10200,,,,3.0,hati hati
906510382,IKO21105,A,,,,,4.0,lulus
906510464,FSK10112,A,,,,,4.0,lulus
906510464,IKO22401,A-,IKI10100,IKI20101,,,3.7,lulus
906510483,IKI10103,B+,,,,,3.3,lulus
906510382,FSK10112,A,,,,,4.0,lulus
906510211,IKO21105,A-,,,,,3.7,lulus
906510470,IKI20201,A,IKI10200,,,,4.0,lulus
906510312,IKI20102,A-,,,,,3.7,lulus
906510211,IKI20102,A,,,,,4.0,lulus
906510451,FSK10112,A-,,,,,3.7,lulus
906510470,IKI20102,A-,,,,,3.7,lulus
906510281,FSK10112,B-,,,,,2.7,hati hati
906510281,IKI20201,B-,IKI10200,,,,2.7,hati hati
906510400,IKI20102,B-,,,,,2.7,hati hati
906510451,IKI10103,B-,,,,,2.7,hati hati
906510470,FSK10112,B-,,,,,2.7,hati hati
906510400,IKI10103,A,,,,,4.0,lulus
906510464,IKI20102,A,,,,,4.0,lulus
906510312,IKO21105,C,,,,,2.0,hati hati
906510262,IKI10103,C,,,,,2.0,hati hati
906510464,IKI20201,C,IKI10200,,,,2.0,hati hati
906510451,IKI20102,C,,,,,2.0,hati hati
906510496,IKI10103,C,,,,,2.0,hati hati
906510256,FSK10112,C,,,,,2.0,hati hati
906554005,IKI10103,A,,,,,4.0,lulus
906550291,FSK10112,B+,,,,,3.3,lulus
906510496,IKI20201,A,IKI10200,,,,4.0,lulus
906510565,FSK10112,B,,,,,3.0,hati hati
906550303,IKI20201,B+,IKI10200,,,,3.3,lulus
906550316,IKI10103,B+,,,,,3.3,lulus
906553993,IKI20102,B+,,,,,3.3,lulus
906550303,FSK10112,B-,,,,,2.7,hati hati
906550303,MAT10113,E,,,,,0.0,tidak lulus
906562726,IKI10400,B+,IKI10200,,,,3.3,lulus
906510565,IKI20102,A,,,,,4.0,lulus
906550316,IKI20102,B+,,,,,3.3,lulus
906554024,IKI10103,B+,,,,,3.3,lulus
906562764,IKI30202,B+,IKI10200,,,,3.3,lulus
906554011,FSK10112,B,,,,,3.0,hati hati
906554011,IKI10103,B,,,,,3.0,hati hati
906554011,IKI20201,B,IKI10200,,,,3.0,hati hati
906562700,IKI10830,E,,,,,0.0,tidak lulus
